peakset,peakset_prob,file,m/z,rt,intensity,trans,trans_prob,precursor mass,members
4573,1.0,2,218.126555576,670.664978027,1697320.375,M+H,1.0000,218.12656,1
4574,1.0,0,110.109544715,1364.80004883,1583875.875,M+H,1.0000,110.10954,1
4574,1.0,1,110.109545404,1364.92004395,1596549.75,M+H,1.0000,110.10955,1
4574,1.0,2,110.109540356,1364.23999023,1514112.5,M+H,1.0000,110.10954,1
4575,1.0,2,157.03653029,494.438995361,533554.25,M+Na,1.0000,135.05449,3
4576,1.0,2,173.010323647,496.915008545,153644.59375,M+K,1.0000,135.05449,3
4577,1.0,0,135.054522463,496.763000488,599815168.0,M+H,1.0000,135.05452,1
4577,1.0,1,135.054527902,496.419006348,567960064.0,M+H,1.0000,135.05453,1
4577,1.0,2,135.054487361,494.438995361,656112704.0,M+H,1.0000,135.05449,3
4578,1.0,0,172.01363734,604.70098877,1287516.875,M+H,1.0000,172.01364,1
4578,1.0,1,172.013671297,604.778991699,1196202.625,M+H,1.0000,172.01367,1
4578,1.0,2,172.013797145,603.065979004,1422504.125,M+H,1.0000,172.01380,1
4579,1.0,0,253.153640944,1160.45996094,3876886.0,M+H,1.0000,253.15364,1
4579,1.0,1,253.153650543,1146.29003906,3957987.25,M+H,1.0000,253.15365,1
4579,1.0,2,253.153646923,1156.82995605,4849878.0,M+H,1.0000,253.15365,1
4580,1.0,0,99.1047724651,70.3245010376,93576.234375,M+H,1.0000,99.10477,1
4580,1.0,1,99.104773967,74.5154037476,92403.8203125,M+H,1.0000,99.10477,1
4580,1.0,2,99.1047768143,70.6874008179,81739.71875,M+H,1.0000,99.10478,1
4581,1.0,0,324.035871336,607.174987793,651292.3125,M+H,1.0000,324.03587,1
4581,1.0,2,324.035899629,606.809997559,573736.0,M+H,1.0000,324.03590,1
4582,1.0,2,239.115599299,277.608001709,371861.0,M+CH3OH+H,0.6890,207.08952,3
4583,1.0,2,245.045212612,278.851989746,135592.28125,M+K,0.9710,207.08952,3
4584,1.0,0,207.089535136,270.932006836,1669400.25,M+H,1.0000,207.08954,1
4584,1.0,1,207.089545714,274.67199707,1688235.625,M+H,1.0000,207.08955,1
4584,1.0,2,207.089518447,280.095001221,1232354.375,M+H,1.0000,207.08952,3
4585,1.0,0,760.456886059,268.437988281,99419.34375,M+H,1.0000,760.45689,1
4585,1.0,2,760.456654162,264.239990234,86886.015625,M+H,1.0000,760.45665,1
4586,1.0,0,235.155153058,529.820983887,3354991.5,M+H,1.0000,235.15515,1
4586,1.0,2,235.155201106,530.861022949,3591402.25,M+H,1.0000,235.15520,1
4587,1.0,0,182.079030008,646.271972656,1620824.875,M+H,1.0000,182.07903,1
4587,1.0,1,182.079034571,647.552978516,1719543.0,M+H,1.0000,182.07903,1
4587,1.0,2,182.079031458,644.244018555,2569937.5,M+H,1.0000,182.07903,1
4588,1.0,0,259.649327335,753.567993164,226620.421875,M+H,1.0000,259.64933,1
4588,1.0,1,259.649334129,754.322021484,203234.765625,M+H,1.0000,259.64933,1
4588,1.0,2,259.649313445,756.161010742,279893.75,M+H,1.0000,259.64931,1
4589,1.0,1,90.0510452637,632.572998047,314333.25,M+H,1.0000,90.05105,1
4589,1.0,2,90.051023756,631.780029297,310832.53125,M+H,1.0000,90.05102,1
4590,1.0,0,299.136890127,613.388000488,693151.125,M+H,1.0000,299.13689,1
4590,1.0,2,299.137086603,611.752990723,1121690.375,M+H,1.0000,299.13709,1
4591,1.0,1,176.115630646,999.906005859,168533.234375,M+H,1.0000,176.11563,1
4591,1.0,2,176.115565515,998.690002441,222791.4375,M+H,1.0000,176.11557,1
4592,1.0,0,234.114967456,998.625976562,266407.3125,M+H,1.0000,234.11497,1
4592,1.0,1,234.114962012,996.00201416,265318.59375,M+H,1.0000,234.11496,1
4592,1.0,2,234.114986485,1002.5,339708.1875,M+H,1.0000,234.11499,1
4593,1.0,0,279.155026084,219.48399353,675677.25,M+H,1.0000,279.15503,1
4593,1.0,1,279.154844829,218.26499939,653594.4375,M+H,1.0000,279.15484,1
4593,1.0,2,279.154973253,217.973999023,817161.8125,M+H,1.0000,279.15497,1
4594,1.0,0,105.103873685,935.802001953,3630380.0,M+H,1.0000,105.10387,1
4594,1.0,1,105.10390421,934.685974121,3544461.25,M+H,1.0000,105.10390,1
4594,1.0,2,105.103878137,930.773010254,4036289.0,M+H,1.0000,105.10388,1
4595,1.0,1,199.120795905,422.890014648,891398.3125,M+H,1.0000,199.12080,1
4595,1.0,2,199.120818819,430.985992432,913989.25,M+H,1.0000,199.12082,1
4596,1.0,0,433.254735208,240.354003906,323940.75,M+H,1.0000,433.25474,1
4596,1.0,1,433.254750944,237.88999939,384226.09375,M+H,1.0000,433.25475,1
4596,1.0,2,433.254749413,237.809997559,288691.8125,M+H,1.0000,433.25475,1
4597,1.0,0,130.12183834,640.067993164,6165073.0,M+H,1.0000,130.12184,1
4597,1.0,2,130.121875029,628.026000977,10257818.0,M+H,1.0000,130.12188,1
4598,1.0,0,230.105346262,470.942993164,731920.875,M+H,1.0000,230.10535,1
4598,1.0,1,230.10537665,469.384002686,714363.0,M+H,1.0000,230.10538,1
4598,1.0,2,230.105449407,467.691986084,834882.5,M+H,1.0000,230.10545,1
4599,1.0,1,482.627389995,266.82800293,233862.21875,M+H,1.0000,482.62739,1
4599,1.0,2,482.627373651,265.484985352,390693.375,M+H,1.0000,482.62737,1
4600,1.0,0,280.150251568,256.117004395,138464.984375,M+H,1.0000,280.15025,1
4600,1.0,1,280.150234157,261.294006348,125003.765625,M+H,1.0000,280.15023,1
4600,1.0,2,280.150260412,254.794998169,114626.789062,M+H,1.0000,280.15026,1
4601,1.0,1,156.089880484,573.617980957,448303.0625,M+ACN+H,1.0000,115.06328,4
4602,1.0,0,137.045281769,577.268005371,20002934.0,M+Na,1.0000,115.06329,2
4602,1.0,1,137.045261893,578.562011719,17394914.0,M+Na,1.0000,115.06328,4
4602,1.0,2,137.045374077,576.992004395,18153576.0,M+Na,1.0000,115.06336,3
4603,1.0,1,175.120754413,571.101989746,600170.25,M+IsoProp+H,1.0000,115.06328,4
4603,1.0,2,175.120825613,569.533996582,477597.6875,M+IsoProp+H,1.0000,115.06336,3
4604,1.0,0,115.063285734,577.268005371,2079356160.0,M+H,1.0000,115.06329,2
4604,1.0,1,115.063276359,578.562011719,2110473216.0,M+H,1.0000,115.06328,4
4604,1.0,2,115.063358769,576.992004395,2243652608.0,M+H,1.0000,115.06336,3
4605,1.0,0,130.95445405,1364.80004883,102136.570312,M+H,1.0000,130.95445,1
4605,1.0,1,130.9544609,1364.92004395,85273.5859375,M+H,1.0000,130.95446,1
4605,1.0,2,130.954464441,1362.97998047,94071.5703125,M+H,1.0000,130.95446,1
4606,1.0,0,386.184027095,516.030029297,226937.6875,M+H,1.0000,386.18403,1
4606,1.0,1,386.183759572,514.494995117,194854.421875,M+H,1.0000,386.18376,1
4606,1.0,2,386.183772206,512.111999512,318216.5,M+H,1.0000,386.18377,1
4607,1.0,0,228.147341569,363.205993652,968184.3125,M+ACN+H,0.8400,187.12080,2
4607,1.0,1,228.14735686,363.82598877,835095.25,M+ACN+H,0.9230,187.12081,2
4607,1.0,2,228.147314681,362.489990234,783624.8125,M+ACN+H,0.9990,187.12077,2
4608,1.0,0,187.120799642,363.205993652,1286083.75,M+H,1.0000,187.12080,2
4608,1.0,1,187.120806091,363.82598877,895977.5,M+H,1.0000,187.12081,2
4608,1.0,2,187.120771398,360.92401123,1367606.375,M+H,1.0000,187.12077,2
4609,1.0,1,204.045660885,332.713012695,180261.5625,M+H,1.0000,204.04566,1
4609,1.0,2,204.045728729,328.549987793,218958.734375,M+H,1.0000,204.04573,1
4610,1.0,0,320.129787967,459.597991943,776679.9375,M+H,1.0000,320.12979,1
4610,1.0,1,320.129788214,460.510009766,774469.875,M+H,1.0000,320.12979,1
4610,1.0,2,320.129920122,461.247009277,588506.625,M+H,1.0000,320.12992,1
4611,1.0,0,457.150237025,1367.5,107187.5625,M+H,1.0000,457.15024,1
4611,1.0,2,457.150281408,1374.33996582,129169.257812,M+H,1.0000,457.15028,1
4612,1.0,0,176.111871361,998.625976562,40612.9921875,M+H,1.0000,176.11187,1
4612,1.0,1,176.111930786,996.00201416,41272.5546875,M+H,1.0000,176.11193,1
4612,1.0,2,176.111976375,1002.5,53248.8828125,M+H,1.0000,176.11198,1
4613,1.0,0,149.070217235,464.583007812,1192425.5,M+H,1.0000,149.07022,1
4613,1.0,1,149.070181716,464.259002686,843405.875,M+H,1.0000,149.07018,1
4613,1.0,2,149.070229318,463.82800293,1445917.625,M+H,1.0000,149.07023,1
4614,1.0,0,324.842337814,1386.43005371,118153.132812,M+H,1.0000,324.84234,1
4614,1.0,1,324.842391583,1386.41003418,96027.6953125,M+H,1.0000,324.84239,1
4614,1.0,2,324.842292272,1385.84997559,110324.695312,M+H,1.0000,324.84229,1
4615,1.0,0,445.179424267,646.271972656,3222710.75,M+H,1.0000,445.17942,1
4615,1.0,1,445.179355519,647.552978516,2748051.5,M+H,1.0000,445.17936,1
4615,1.0,2,445.179464652,645.484008789,4215425.0,M+H,1.0000,445.17946,1
4616,1.0,1,403.170429051,604.778991699,685186.5,M+H,1.0000,403.17043,1
4616,1.0,2,403.170252128,604.304016113,639886.6875,M+H,1.0000,403.17025,1
4617,1.0,0,338.07683119,432.106994629,320952.78125,M+H,1.0000,338.07683,1
4617,1.0,1,338.076904462,430.472991943,358759.375,M+H,1.0000,338.07690,1
4617,1.0,2,338.076737645,433.584014893,570872.9375,M+H,1.0000,338.07674,1
4618,1.0,0,262.109779879,913.976013184,227517.671875,M+H,1.0000,262.10978,1
4618,1.0,1,262.109807216,904.893981934,208160.046875,M+H,1.0000,262.10981,1
4618,1.0,2,262.109838879,919.20300293,290688.0625,M+H,1.0000,262.10984,1
4619,1.0,1,261.848432456,91.5238037109,46624.2890625,M+H,1.0000,261.84843,1
4619,1.0,2,261.848340592,79.6512985229,66890.390625,M+H,1.0000,261.84834,1
4620,1.0,0,389.158382643,418.037994385,557424.25,M+H,1.0000,389.15838,1
4620,1.0,1,389.158323017,417.690002441,531191.3125,M+H,1.0000,389.15832,1
4620,1.0,2,389.158265972,415.946014404,332107.0625,M+H,1.0000,389.15827,1
4621,1.0,0,371.771207432,1327.88000488,76110.15625,M+H,1.0000,371.77121,1
4621,1.0,1,371.770851824,1323.20996094,96767.078125,M+H,1.0000,371.77085,1
4621,1.0,2,371.771007667,1333.72998047,97973.6171875,M+H,1.0000,371.77101,1
4622,1.0,0,352.222822758,248.292007446,1189699.5,M+Na,1.0000,330.24073,2
4622,1.0,1,352.222831551,250.79699707,849994.125,M+Na,0.9990,330.24074,2
4622,1.0,2,352.223141115,248.401000977,813259.625,M+Na,0.5990,330.24074,2
4623,1.0,0,330.240725465,253.628005981,1282687.0,M+H,1.0000,330.24073,2
4623,1.0,1,330.240743603,258.804992676,1001354.0625,M+H,1.0000,330.24074,2
4623,1.0,2,330.240743625,252.309005737,1083144.625,M+H,1.0000,330.24074,2
4624,1.0,1,396.237192666,299.761993408,79624.5078125,M+H,1.0000,396.23719,1
4624,1.0,2,396.236676144,288.101989746,72085.671875,M+H,1.0000,396.23668,1
4625,1.0,0,247.128960886,249.533996582,162697.953125,M+H,1.0000,247.12896,1
4625,1.0,2,247.128848426,248.401000977,144362.65625,M+H,1.0000,247.12885,1
4626,1.0,0,395.324515353,230.953994751,264623.6875,M+H,1.0000,395.32452,1
4626,1.0,1,395.324719141,233.839004517,301541.53125,M+H,1.0000,395.32472,1
4626,1.0,2,395.324683175,233.731002808,342400.5,M+H,1.0000,395.32468,1
4627,1.0,2,154.099339911,240.294998169,598479.4375,M+ACN+2H,0.9980,266.16458,2
4628,1.0,0,266.164437788,229.710006714,1692924.625,M+H,1.0000,266.16444,1
4628,1.0,1,266.164542252,232.597000122,1543538.375,M+H,1.0000,266.16454,1
4628,1.0,2,266.164575249,233.731002808,1185689.375,M+H,1.0000,266.16458,2
4629,1.0,0,269.087970509,440.889007568,340646.90625,M+H,1.0000,269.08797,1
4629,1.0,1,269.089069755,455.54699707,1472720.875,M+H,1.0000,269.08907,1
4629,1.0,2,269.088976512,436.063995361,310338.03125,M+H,1.0000,269.08898,1
4630,1.0,0,236.938728386,1383.91003418,44623.4023438,M+H,1.0000,236.93873,1
4630,1.0,1,236.938703937,1372.52001953,41154.1367188,M+H,1.0000,236.93870,1
4630,1.0,2,236.938690253,1384.58996582,33994.640625,M+H,1.0000,236.93869,1
4631,1.0,0,230.090172718,470.942993164,802255.5,M+H,1.0000,230.09017,1
4631,1.0,1,230.089987837,472.091003418,797393.8125,M+H,1.0000,230.08999,1
4631,1.0,2,230.090017347,468.928985596,616861.4375,M+H,1.0000,230.09002,1
4632,1.0,0,193.095111026,547.239013672,397622.1875,M+CH3OH+H,1.0000,161.06880,2
4632,1.0,1,193.0949788,544.473999023,373726.1875,M+CH3OH+H,0.9990,161.06877,2
4632,1.0,2,193.095117704,543.270019531,383000.96875,M+CH3OH+H,0.9950,161.06882,2
4633,1.0,0,161.068800059,545.999023438,1468150.25,M+H,1.0000,161.06880,2
4633,1.0,1,161.068766167,550.677001953,1281434.75,M+H,1.0000,161.06877,2
4633,1.0,2,161.06882191,549.494018555,2006055.875,M+H,1.0000,161.06882,2
4634,1.0,0,145.973032482,1363.55004883,3452503.5,M+H,1.0000,145.97303,1
4634,1.0,1,145.973039761,1364.92004395,3544875.25,M+H,1.0000,145.97304,1
4634,1.0,2,145.973036837,1365.48999023,3390221.25,M+H,1.0000,145.97304,1
4635,1.0,0,165.050749924,584.728027344,307874.25,M+H,1.0000,165.05075,1
4635,1.0,2,165.050861826,585.653991699,270057.59375,M+H,1.0000,165.05086,1
4636,1.0,0,161.068786007,560.986999512,2438345.75,M+H,1.0000,161.06879,1
4636,1.0,1,161.068750468,563.539001465,2128828.0,M+H,1.0000,161.06875,1
4636,1.0,2,161.068793043,559.515991211,2423503.0,M+H,1.0000,161.06879,1
4637,1.0,0,118.041801786,237.867996216,978863.6875,M+H,1.0000,118.04180,1
4637,1.0,1,118.041833652,236.324005127,936119.0625,M+H,1.0000,118.04183,1
4637,1.0,2,118.041832769,240.294998169,497905.78125,M+H,1.0000,118.04183,1
4638,1.0,0,177.078989364,445.890014648,134402.25,M+CH3OH+H,1.0000,145.05277,2
4639,1.0,1,84.0210878611,444.307006836,467159.28125,M+H+Na,1.0000,145.05276,2
4640,1.0,0,145.052765355,445.890014648,1282431.75,M+H,1.0000,145.05277,2
4640,1.0,1,145.052759001,443.065002441,1330252.75,M+H,1.0000,145.05276,2
4640,1.0,2,145.052732347,444.856994629,1295850.375,M+H,1.0000,145.05273,1
4641,1.0,0,226.13161212,891.843994141,215248.953125,M+H,1.0000,226.13161,1
4641,1.0,1,226.131642782,882.781005859,192241.15625,M+H,1.0000,226.13164,1
4641,1.0,2,226.131622802,890.775024414,291598.75,M+H,1.0000,226.13162,1
4642,1.0,0,249.043551023,1371.25,2124156.0,M+H,1.0000,249.04355,1
4642,1.0,1,249.043572214,1372.52001953,2028210.125,M+H,1.0000,249.04357,1
4642,1.0,2,249.043562073,1370.54003906,2440678.0,M+H,1.0000,249.04356,1
4643,1.0,0,670.192838206,704.127990723,36016.3867188,M+H,1.0000,670.19284,1
4643,1.0,2,670.19314124,704.094970703,37610.5351562,M+H,1.0000,670.19314,1
4644,1.0,0,131.130875124,787.669006348,136356.828125,M+H,1.0000,131.13088,1
4644,1.0,1,131.131015312,782.270019531,123898.578125,M+H,1.0000,131.13102,1
4644,1.0,2,131.130809254,788.431030273,155601.96875,M+H,1.0000,131.13081,1
4645,1.0,0,238.131567494,406.430999756,1182195.5,M+ACN+H,1.0000,197.10509,4
4645,1.0,1,238.131601876,407.562011719,1376218.375,M+ACN+H,0.8520,197.10521,4
4645,1.0,2,238.131671686,412.239013672,1037399.5625,M+ACN+H,0.8060,197.10524,5
4646,1.0,0,229.13123492,418.037994385,344029.625,M+CH3OH+H,1.0000,197.10509,4
4646,1.0,2,229.131445353,420.897003174,329148.40625,M+CH3OH+H,1.0000,197.10524,5
4647,1.0,0,214.131535243,409.089996338,762813.0625,M+NH4,1.0000,197.10509,4
4647,1.0,1,214.131740328,410.042999268,794137.4375,M+NH4,0.6840,197.10521,4
4647,1.0,2,214.131742362,414.710998535,771014.8125,M+NH4,0.8320,197.10524,5
4648,1.0,1,235.061022642,402.209014893,142042.0,M+K,1.0000,197.10521,4
4648,1.0,2,235.061008744,407.07901001,105547.460938,M+K,1.0000,197.10524,5
4649,1.0,0,197.105094317,409.089996338,13601193.0,M+H,1.0000,197.10509,4
4649,1.0,1,197.105209137,410.042999268,11520469.0,M+H,1.0000,197.10521,4
4649,1.0,2,197.105235055,414.710998535,11247250.0,M+H,1.0000,197.10524,5
4650,1.0,0,367.146326993,504.390014648,1794505.0,M+H,1.0000,367.14633,1
4650,1.0,1,367.146245848,504.097991943,1877650.25,M+H,1.0000,367.14625,1
4650,1.0,2,367.146300354,504.414001465,2060863.25,M+H,1.0000,367.14630,1
4651,1.0,0,361.246187758,287.882995605,212838.28125,M+H,1.0000,361.24619,1
4651,1.0,1,361.246334308,287.847991943,247310.234375,M+H,1.0000,361.24633,1
4651,1.0,2,361.246322907,274.937011719,226691.25,M+H,1.0000,361.24632,1
4652,1.0,0,97.9882876049,1349.40002441,76288.6328125,M+H,1.0000,97.98829,1
4652,1.0,2,97.9882362735,1364.23999023,51567.5117188,M+H,1.0000,97.98824,1
4653,1.0,0,133.093171617,907.440979004,76211.4375,M+H,1.0000,133.09317,1
4653,1.0,2,133.093118877,914.107971191,53339.2460938,M+H,1.0000,133.09312,1
4654,1.0,1,158.116781333,657.606994629,232816.203125,M+H,1.0000,158.11678,1
4654,1.0,2,158.116718589,656.856018066,348867.75,M+H,1.0000,158.11672,1
4655,1.0,0,266.151906803,225.863998413,566894.4375,M+H,1.0000,266.15191,1
4655,1.0,1,266.152149516,229.763000488,489584.09375,M+H,1.0000,266.15215,1
4655,1.0,2,266.151920843,225.602996826,539011.5,M+H,1.0000,266.15192,1
4656,1.0,0,176.079687946,874.87298584,370405.46875,M+H,1.0000,176.07969,1
4656,1.0,1,176.079689595,877.473022461,421784.4375,M+H,1.0000,176.07969,1
4656,1.0,2,176.079692362,876.427978516,414943.53125,M+H,1.0000,176.07969,1
4657,1.0,0,240.147268743,500.483001709,3014307.0,M+H,1.0000,240.14727,1
4657,1.0,1,240.147241472,509.25201416,2396657.5,M+H,1.0000,240.14724,1
4657,1.0,2,240.147298229,501.928985596,3890669.75,M+H,1.0000,240.14730,1
4658,1.0,0,130.039731161,482.765991211,798034.8125,M+H,1.0000,130.03973,1
4658,1.0,1,130.039722002,482.382995605,857003.4375,M+H,1.0000,130.03972,1
4658,1.0,2,130.039706543,484.334014893,861153.1875,M+H,1.0000,130.03971,1
4659,1.0,0,650.391705982,268.437988281,224587.125,M+H,1.0000,650.39171,1
4659,1.0,2,650.391645016,262.993988037,239262.3125,M+H,1.0000,650.39165,1
4660,1.0,1,423.248388088,536.989990234,211215.03125,M+H,1.0000,423.24839,1
4660,1.0,2,423.248256306,538.317993164,198276.703125,M+H,1.0000,423.24826,1
4661,1.0,1,246.157714719,280.018005371,206765.59375,M+2ACN+H,1.0000,164.10489,3
4661,1.0,2,246.157713863,277.608001709,140207.46875,M+2ACN+H,1.0000,164.10481,2
4662,1.0,0,181.131449559,281.432006836,97638.671875,M+NH4,1.0000,164.10490,2
4662,1.0,1,181.131442392,282.687011719,87688.953125,M+NH4,1.0000,164.10489,3
4663,1.0,0,164.104901869,283.92098999,322624.28125,M+H,1.0000,164.10490,2
4663,1.0,1,164.104890993,285.17401123,360849.34375,M+H,1.0000,164.10489,3
4663,1.0,2,164.104808497,280.095001221,150037.875,M+H,1.0000,164.10481,2
4664,1.0,0,261.121156175,500.483001709,13243649.0,M+H,1.0000,261.12116,1
4664,1.0,1,261.121162957,500.145996094,12512378.0,M+H,1.0000,261.12116,1
4664,1.0,2,261.121105759,499.391998291,12499118.0,M+H,1.0000,261.12111,1
4665,1.0,0,349.210015164,363.205993652,296550.6875,M+H,1.0000,349.21002,1
4665,1.0,2,349.20995277,360.92401123,346498.125,M+H,1.0000,349.20995,1
4666,1.0,1,299.804253497,195.453994751,118541.59375,M+H,1.0000,299.80425,1
4666,1.0,2,299.804353394,199.083999634,129801.117188,M+H,1.0000,299.80435,1
4667,1.0,0,156.97213461,1364.80004883,35560.4023438,M+H,1.0000,156.97213,1
4667,1.0,2,156.972204248,1355.35998535,30746.9765625,M+H,1.0000,156.97220,1
4668,1.0,0,113.0670517,454.625,1506068.625,M+H,1.0000,113.06705,1
4668,1.0,1,113.067024722,451.785003662,1330042.375,M+H,1.0000,113.06702,1
4668,1.0,2,113.067034527,452.324005127,2186727.0,M+H,1.0000,113.06703,1
4669,1.0,0,133.09321729,447.139007568,336834.65625,M+H,1.0000,133.09322,1
4669,1.0,1,133.093227774,448.059997559,343916.4375,M+H,1.0000,133.09323,1
4669,1.0,2,133.093195878,447.335998535,583567.8125,M+H,1.0000,133.09320,1
4670,1.0,0,276.110862779,297.136993408,1374012.0,M+H,1.0000,276.11086,1
4670,1.0,1,276.110953805,295.67199707,1346548.25,M+H,1.0000,276.11095,1
4670,1.0,2,276.110854484,284.007995605,483537.3125,M+H,1.0000,276.11085,1
4671,1.0,0,276.087422528,19.2416992188,71536.625,M+H,1.0000,276.08742,1
4671,1.0,2,276.087471708,18.9638004303,114425.710938,M+H,1.0000,276.08747,1
4672,1.0,0,219.887099534,1367.5,127422.320312,M+H,1.0000,219.88710,1
4672,1.0,1,219.887200242,1366.18005371,121262.78125,M+H,1.0000,219.88720,1
4672,1.0,2,219.88708967,1364.23999023,129271.773438,M+H,1.0000,219.88709,1
4673,1.0,0,560.687113087,619.833984375,871610.875,M+H,1.0000,560.68711,1
4673,1.0,1,560.686903718,619.984008789,1044821.0,M+H,1.0000,560.68690,1
4673,1.0,2,560.687165148,623.013977051,1147024.125,M+H,1.0000,560.68717,1
4674,1.0,0,204.136216709,3.19161009789,35386.546875,M+H,1.0000,204.13622,1
4674,1.0,2,204.136173105,3.00866007805,36353.2734375,M+H,1.0000,204.13617,1
4675,1.0,0,357.245981783,840.044006348,796115.25,M+H,1.0000,357.24598,1
4675,1.0,1,357.245902741,837.04699707,865936.75,M+H,1.0000,357.24590,1
4675,1.0,2,357.245908161,840.234008789,1006070.625,M+H,1.0000,357.24591,1
4676,1.0,0,204.119173129,517.265991211,306639.6875,M+H,1.0000,204.11917,1
4676,1.0,1,204.119273458,520.681030273,297497.65625,M+H,1.0000,204.11927,1
4676,1.0,2,204.119179787,514.583984375,113665.5,M+H,1.0000,204.11918,1
4677,1.0,1,122.109542573,370.040008545,118399.648438,M+H,1.0000,122.10954,1
4677,1.0,2,122.109512931,360.92401123,147804.0625,M+H,1.0000,122.10951,1
4678,1.0,1,189.078893436,417.690002441,247100.234375,M+H,1.0000,189.07889,1
4678,1.0,2,189.078916787,420.897003174,248417.8125,M+H,1.0000,189.07892,1
4679,1.0,0,284.159626465,1035.35998535,271828.90625,M+H,1.0000,284.15963,1
4679,1.0,1,284.159604536,1032.83996582,248967.484375,M+H,1.0000,284.15960,1
4679,1.0,2,284.15956111,1036.45996094,339590.4375,M+H,1.0000,284.15956,1
4680,1.0,0,204.13612346,36.0765991211,35331.6367188,M+H,1.0000,204.13612,1
4680,1.0,2,204.136209481,38.2658004761,37538.9804688,M+H,1.0000,204.13621,1
4681,1.0,0,397.209869734,230.953994751,726484.875,M+H,1.0000,397.20987,1
4681,1.0,1,397.209915715,232.597000122,478848.375,M+H,1.0000,397.20992,1
4681,1.0,2,397.210007095,230.884002686,677198.75,M+H,1.0000,397.21001,1
4682,1.0,0,113.120483215,950.151000977,135807.984375,M+H,1.0000,113.12048,1
4682,1.0,1,113.120487958,948.947998047,139199.28125,M+H,1.0000,113.12049,1
4682,1.0,2,113.120553819,952.864013672,225595.46875,M+H,1.0000,113.12055,1
4683,1.0,1,337.824643009,1373.7800293,59178.59375,M+H,1.0000,337.82464,1
4683,1.0,2,337.82473461,1374.33996582,66669.1953125,M+H,1.0000,337.82473,1
4684,1.0,1,127.074545012,757.228027344,153652.46875,M+H,1.0000,127.07455,1
4684,1.0,2,127.074541581,754.895019531,164503.484375,M+H,1.0000,127.07454,1
4685,1.0,0,281.184984393,804.70501709,170148.140625,M+H,1.0000,281.18498,1
4685,1.0,1,281.185115659,796.41998291,152411.015625,M+H,1.0000,281.18512,1
4685,1.0,2,281.184991132,797.338989258,223015.3125,M+H,1.0000,281.18499,1
4686,1.0,1,302.15609246,878.737976074,228636.609375,M+H,1.0000,302.15609,1
4686,1.0,2,302.156182894,892.041992188,253615.578125,M+H,1.0000,302.15618,1
4687,1.0,0,398.314432136,631.310974121,1214180.125,M+H,1.0000,398.31443,1
4687,1.0,1,398.314438083,631.327026367,1318613.25,M+H,1.0000,398.31444,1
4687,1.0,2,398.31451242,636.780029297,1413438.75,M+H,1.0000,398.31451,1
4688,1.0,0,358.14628159,711.693969727,62874.4882812,M+Na,1.0000,336.16436,2
4688,1.0,1,358.146568649,713.565979004,32462.7402344,M+Na,0.9990,336.16434,2
4689,1.0,0,336.164359438,709.177001953,13096386.0,M+H,1.0000,336.16436,2
4689,1.0,1,336.164343815,708.435974121,11840978.0,M+H,1.0000,336.16434,2
4689,1.0,2,336.164371468,709.130981445,15859422.0,M+H,1.0000,336.16437,1
4690,1.0,0,503.185157743,653.757995605,1717733.125,M+NH4,1.0000,486.15852,2
4690,1.0,1,503.18513901,672.62701416,1193150.5,M+NH4,1.0000,486.15849,2
4690,1.0,2,503.185162374,653.137023926,1838193.375,M+NH4,1.0000,486.15849,2
4691,1.0,0,486.158516178,659.99597168,6549144.0,M+H,1.0000,486.15852,2
4691,1.0,1,486.158485504,670.145996094,6858344.5,M+H,1.0000,486.15849,2
4691,1.0,2,486.158493218,661.989013672,7691662.0,M+H,1.0000,486.15849,2
4692,1.0,0,401.15382289,536.041015625,663399.75,M+H,1.0000,401.15382,1
4692,1.0,2,401.153739264,537.08001709,640918.125,M+H,1.0000,401.15374,1
4693,1.0,0,138.087406365,476.118011475,261483.578125,M+H,1.0000,138.08741,1
4693,1.0,2,138.087399991,483.097991943,245649.03125,M+H,1.0000,138.08740,1
4694,1.0,0,277.135318489,617.354980469,644007.875,M+H,1.0000,277.13532,1
4694,1.0,1,277.135420325,619.984008789,664586.625,M+H,1.0000,277.13542,1
4694,1.0,2,277.135513712,616.736999512,614926.4375,M+H,1.0000,277.13551,1
4695,1.0,1,178.026542934,391.363006592,120446.351562,M+H,1.0000,178.02654,1
4695,1.0,2,178.026559049,396.588012695,111528.625,M+H,1.0000,178.02656,1
4696,1.0,0,187.063309715,553.526977539,13060257.0,M+H,1.0000,187.06331,1
4696,1.0,1,187.063293006,554.434020996,12813828.0,M+H,1.0000,187.06329,1
4696,1.0,2,187.063327082,553.267028809,15778470.0,M+H,1.0000,187.06333,1
4697,1.0,0,242.103341818,480.070007324,181529.203125,M+ACN+Na,1.0000,179.09461,2
4698,1.0,0,179.094607421,486.476013184,7622726.0,M+H,1.0000,179.09461,2
4698,1.0,1,179.094618977,487.553009033,6190131.5,M+H,1.0000,179.09462,1
4698,1.0,2,179.094560885,486.808990479,8144880.5,M+H,1.0000,179.09456,1
4699,1.0,0,437.189970567,510.903015137,225681.890625,M+ACN+H,0.9990,396.16440,2
4700,1.0,0,396.164396391,505.634002686,430523.71875,M+H,1.0000,396.16440,2
4700,1.0,1,396.164318092,501.386993408,379339.375,M+H,1.0000,396.16432,1
4700,1.0,2,396.164514025,507.161010742,504737.90625,M+H,1.0000,396.16451,1
