peakset,peakset_prob,file,m/z,rt,intensity,trans,trans_prob,precursor mass,members
4079,1.0,2,131.066331026,454.799987793,420658.0625,M+H,1.0000,131.06633,2
4084,1.0,0,196.009717692,1378.84997559,54099.3125,M+2K-H,0.8560,316.10776,2
4084,1.0,2,196.009660163,1377.06994629,52196.6992188,M+2K-H,1.0000,316.10776,2
4085,1.0,0,316.107761979,1381.35998535,170078.875,M+H,1.0000,316.10776,2
4085,1.0,2,316.107761543,1373.08996582,242136.203125,M+H,1.0000,316.10776,2
4092,1.0,2,395.203113479,225.602996826,148043.84375,M+CH3OH+H,0.9940,363.17614,2
4093,1.0,2,363.176142029,216.557006836,208187.421875,M+H,1.0000,363.17614,2
4095,1.0,1,547.208562912,270.74899292,94136.6875,M+K,1.0000,509.25260,2
4095,1.0,2,547.208506455,265.484985352,106775.5,M+K,1.0000,509.25252,2
4096,1.0,1,509.252595864,269.502990723,338654.40625,M+H,1.0000,509.25260,2
4096,1.0,2,509.252518987,262.993988037,274557.84375,M+H,1.0000,509.25252,2
4104,1.0,1,445.231103147,239.134002686,49017.2539062,M+CH3OH+H,0.9990,413.20478,2
4105,1.0,1,413.204783324,229.763000488,174040.9375,M+H,1.0000,413.20478,2
4119,1.0,0,537.390832027,217.007003784,396716.21875,M+Na,1.0000,515.40906,3
4119,1.0,1,537.390763435,219.503997803,406706.71875,M+Na,1.0000,515.40909,3
4119,1.0,2,537.390971256,221.878997803,214746.15625,M+Na,0.9230,515.40915,2
4120,1.0,0,553.36510114,218.244995117,4170375.75,M+K,1.0000,515.40906,3
4120,1.0,1,553.365099664,219.503997803,5378612.5,M+K,1.0000,515.40909,3
4121,1.0,0,515.409059881,222.13999939,5022942.0,M+H,1.0000,515.40906,3
4121,1.0,1,515.409093484,220.742004395,5730065.5,M+H,1.0000,515.40909,3
4121,1.0,2,515.409152146,223.119003296,2927998.5,M+H,1.0000,515.40915,2
4124,1.0,1,271.105309155,411.279998779,253519.625,M+CH3OH+H,1.0000,239.07924,2
4125,1.0,0,299.136565919,409.089996338,203177.5625,M+IsoProp+H,1.0000,239.07910,2
4126,1.0,0,239.079100142,415.511993408,565451.9375,M+H,1.0000,239.07910,2
4126,1.0,1,239.079241328,420.17098999,564199.625,M+H,1.0000,239.07924,2
4131,1.0,2,325.174162996,415.946014404,318273.75,M+IsoProp+H,1.0000,265.11699,2
4132,1.0,2,265.11699124,414.710998535,673416.25,M+H,1.0000,265.11699,2
4135,1.0,1,189.10003618,280.018005371,211740.703125,M+CH3OH+H,1.0000,157.07391,3
4135,1.0,2,189.100067561,272.447998047,110735.671875,M+CH3OH+H,0.9990,157.07390,2
4136,1.0,0,195.029813045,281.432006836,129694.125,M+K,0.6950,157.07390,2
4136,1.0,1,195.029768352,283.929992676,116563.75,M+K,0.8200,157.07391,3
4137,1.0,0,157.073900091,281.432006836,15015682.0,M+H,1.0000,157.07390,2
4137,1.0,1,157.073909372,283.929992676,14788738.0,M+H,1.0000,157.07391,3
4137,1.0,2,157.073904622,277.608001709,5756836.5,M+H,1.0000,157.07390,2
4144,1.0,0,333.085747821,484.00201416,315657.25,M+Na,1.0000,311.10391,2
4144,1.0,1,333.085905132,483.618988037,332924.09375,M+Na,1.0000,311.10396,2
4144,1.0,2,333.085716609,484.334014893,305572.8125,M+Na,1.0000,311.10386,2
4145,1.0,0,311.103912392,482.765991211,9103728.0,M+H,1.0000,311.10391,2
4145,1.0,1,311.103957536,483.618988037,8207140.0,M+H,1.0000,311.10396,2
4145,1.0,2,311.103864381,483.097991943,7457761.0,M+H,1.0000,311.10386,2
4152,1.0,1,390.186201054,206.817001343,146768.953125,M+DMSO+H,1.0000,312.17245,2
4153,1.0,0,372.22992695,202.024993896,193354.015625,M+IsoProp+H,1.0000,312.17250,2
4153,1.0,2,372.23007151,202.901000977,202661.71875,M+IsoProp+H,1.0000,312.17241,2
4154,1.0,0,312.172502191,207.07699585,951153.5,M+H,1.0000,312.17250,2
4154,1.0,1,312.172446189,211.757995605,929700.8125,M+H,1.0000,312.17245,2
4154,1.0,2,312.172407284,209.139007568,863954.5625,M+H,1.0000,312.17241,2
4155,1.0,2,325.129415257,224.36000061,51619.0703125,M+K,0.9990,287.17306,2
4156,1.0,2,287.173056373,223.119003296,643577.875,M+H,1.0000,287.17306,2
4158,1.0,1,306.071751928,550.677001953,280498.09375,M+K,1.0000,268.11566,2
4159,1.0,1,268.115661876,549.435974121,622000.9375,M+H,1.0000,268.11566,2
4160,1.0,2,167.069630953,429.747009277,57661.7773438,M+ACN+2H,1.0000,292.10591,2
4161,1.0,2,292.105914825,432.342987061,497394.84375,M+H,1.0000,292.10591,2
4162,1.0,0,227.09243394,432.106994629,278269.3125,M+K,0.9990,189.13642,2
4163,1.0,0,189.136423329,438.406005859,564554.125,M+H,1.0000,189.13642,2
4164,1.0,1,218.105494603,341.520996094,324005.03125,M+ACN+H,0.6720,177.07897,3
4165,1.0,0,194.105646253,344.381011963,433753.0625,M+NH4,1.0000,177.07898,2
4165,1.0,1,194.105634154,341.520996094,512402.59375,M+NH4,1.0000,177.07897,3
4165,1.0,2,194.105690177,345.179992676,536734.5625,M+NH4,0.9990,177.07894,2
4166,1.0,0,177.078975158,344.381011963,1346195.875,M+H,1.0000,177.07898,2
4166,1.0,1,177.078969096,340.233001709,1680614.25,M+H,1.0000,177.07897,3
4166,1.0,2,177.078944425,341.138000488,1610216.0,M+H,1.0000,177.07894,2
4169,1.0,0,237.108148612,233.800994873,362940.71875,M+IsoProp+H,0.9990,177.05065,2
4169,1.0,1,237.108263307,236.324005127,384861.125,M+IsoProp+H,1.0000,177.05072,2
4170,1.0,0,177.050647069,240.354003906,649803.8125,M+H,1.0000,177.05065,2
4170,1.0,1,177.050721752,237.88999939,656965.25,M+H,1.0000,177.05072,2
4171,1.0,0,276.061123807,507.180999756,297573.375,M+K,1.0000,238.10515,2
4171,1.0,1,276.061146924,510.492004395,296639.3125,M+K,1.0000,238.10521,2
4171,1.0,2,276.061214796,509.638000488,498830.78125,M+K,0.9990,238.10521,2
4172,1.0,0,238.105147232,509.662994385,1216727.75,M+H,1.0000,238.10515,2
4172,1.0,1,238.105208271,509.25201416,1158149.5,M+H,1.0000,238.10521,2
4172,1.0,2,238.105210454,509.638000488,1327678.75,M+H,1.0000,238.10521,2
4178,1.0,2,267.123605274,229.643005371,89804.2578125,M+K,1.0000,229.16782,2
4179,1.0,2,229.167821205,229.643005371,701019.0,M+H,1.0000,229.16782,2
4183,1.0,2,341.158488481,437.303985596,263659.9375,M+NH4,0.9990,324.13226,2
4184,1.0,2,324.13226488,446.096008301,506243.21875,M+H,1.0000,324.13226,2
4187,1.0,1,380.204481068,459.269989014,136136.140625,M+NH4,0.9880,363.17900,2
4188,1.0,1,363.178999661,451.785003662,337434.875,M+H,1.0000,363.17900,2
4191,1.0,0,163.084444622,482.765991211,666380.375,M+NH4,1.0000,146.05796,2
4191,1.0,1,163.084515058,484.855010986,653556.0625,M+NH4,1.0000,146.05797,2
4191,1.0,2,163.084471868,480.404998779,892604.8125,M+NH4,1.0000,146.05790,2
4192,1.0,0,146.057962812,490.364990234,1280027.0,M+H,1.0000,146.05796,2
4192,1.0,1,146.057972728,482.382995605,1058637.375,M+H,1.0000,146.05797,2
4192,1.0,2,146.057900577,486.808990479,1634329.375,M+H,1.0000,146.05790,2
4193,1.0,0,269.033175358,651.276000977,537145.5,M+Na,1.0000,247.05129,2
4193,1.0,1,269.033120436,648.794006348,516082.28125,M+Na,0.9990,247.05129,2
4193,1.0,2,269.033203764,649.237976074,532724.125,M+Na,1.0000,247.05129,2
4194,1.0,0,247.051292622,647.549987793,3564481.25,M+H,1.0000,247.05129,2
4194,1.0,1,247.051290876,650.036010742,2701529.75,M+H,1.0000,247.05129,2
4194,1.0,2,247.051287303,647.997009277,4074662.75,M+H,1.0000,247.05129,2
4199,1.0,1,249.099969965,453.065002441,198135.546875,M+IsoProp+H,0.9970,189.04249,2
4200,1.0,1,189.04248847,444.307006836,426403.15625,M+H,1.0000,189.04249,2
4205,1.0,0,276.108628381,505.634002686,220862.234375,M+Na,1.0000,254.12647,2
4206,1.0,0,254.126472137,505.634002686,2080643.125,M+H,1.0000,254.12647,2
4208,1.0,0,148.063647877,420.519989014,9784940.0,M+ACN+H,1.0000,107.03706,3
4208,1.0,1,148.063700626,421.412994385,9529865.0,M+ACN+H,1.0000,107.03709,3
4208,1.0,2,148.06371856,424.789001465,8467276.0,M+ACN+H,1.0000,107.03711,3
4209,1.0,0,124.063705516,428.341003418,862747.6875,M+NH4,1.0000,107.03706,3
4209,1.0,1,124.063687337,425.375,875834.75,M+NH4,1.0000,107.03709,3
4209,1.0,2,124.063711901,428.506988525,897251.0,M+NH4,1.0000,107.03711,3
4210,1.0,0,107.037056717,420.519989014,34856424.0,M+H,1.0000,107.03706,3
4210,1.0,1,107.037090587,421.412994385,30450892.0,M+H,1.0000,107.03709,3
4210,1.0,2,107.03710661,424.789001465,39248896.0,M+H,1.0000,107.03711,3
4219,1.0,0,200.116108529,508.42300415,216884.0,M+2ACN+H,0.8030,118.06300,2
4220,1.0,0,118.062996907,503.147003174,245091.15625,M+H,1.0000,118.06300,2
4233,1.0,1,366.204263221,209.287002563,1850141.5,M+IsoProp+H,0.5530,306.14663,2
4234,1.0,1,306.14663203,203.072006226,4357850.5,M+H,1.0000,306.14663,2
4236,1.0,2,261.132426575,674.42199707,120763.242188,M+2ACN+H,0.9980,179.07927,2
4237,1.0,2,179.079266179,666.945983887,4537012.5,M+H,1.0000,179.07927,2
4238,1.0,0,496.266633563,247.052001953,118568.0,M+CH3OH+H,1.0000,463.23332,2
4238,1.0,1,496.267460834,244.416000366,138262.890625,M+CH3OH+H,0.9890,463.23343,2
4238,1.0,2,496.267166638,247.160995483,152758.6875,M+CH3OH+H,0.9980,463.23330,2
4239,1.0,0,464.240597394,249.533996582,408850.6875,M+H,1.0000,463.23332,2
4239,1.0,1,464.240706154,253.462997437,324256.15625,M+H,0.9910,463.23343,2
4239,1.0,2,464.240579369,248.401000977,558105.1875,M+H,0.9960,463.23330,2
4240,1.0,0,342.122198363,286.411987305,167808.921875,M+Na,1.0000,319.13323,3
4240,1.0,1,342.122335673,289.092010498,145272.671875,M+Na,1.0000,319.13326,3
4241,1.0,0,358.096291885,286.411987305,668161.625,M+K,0.9990,319.13323,3
4241,1.0,1,358.096328035,287.847991943,789925.75,M+K,1.0000,319.13326,3
4241,1.0,2,358.096279659,281.522003174,476880.78125,M+K,0.8620,319.13328,2
4242,1.0,0,320.140548568,287.882995605,2063632.75,M+H,0.8950,319.13323,3
4242,1.0,1,320.140587533,287.847991943,2080852.375,M+H,0.9270,319.13326,3
4242,1.0,2,320.140556464,280.095001221,758770.0625,M+H,0.7300,319.13328,2
4245,1.0,0,220.105875878,626.051025391,582391.4375,M+ACN+H,1.0000,179.07930,3
4245,1.0,1,220.105875716,625.057983398,665140.5625,M+ACN+H,1.0000,179.07933,3
4245,1.0,2,220.105880254,624.255981445,676265.1875,M+ACN+H,1.0000,179.07933,2
4246,1.0,0,211.105428214,618.593994141,1977441.125,M+CH3OH+H,1.0000,179.07930,3
4246,1.0,1,211.105482374,618.744995117,1976487.125,M+CH3OH+H,1.0000,179.07933,3
4247,1.0,0,179.079301483,626.051025391,3117270.25,M+H,1.0000,179.07930,3
4247,1.0,1,179.079332009,627.585021973,2941568.0,M+H,1.0000,179.07933,3
4247,1.0,2,179.079328351,628.026000977,3343379.5,M+H,1.0000,179.07933,2
4249,1.0,1,130.110642812,388.881988525,237305.0,M+NH4,1.0000,113.08410,2
4249,1.0,2,130.110653764,392.744995117,216700.484375,M+NH4,1.0000,113.08411,2
4250,1.0,1,113.084100856,390.12298584,1023675.125,M+H,1.0000,113.08410,2
4250,1.0,2,113.084108331,397.82800293,949415.6875,M+H,1.0000,113.08411,2
4256,1.0,0,288.101376928,633.804016113,117163.835938,M+Na,1.0000,266.11922,2
4256,1.0,1,288.101369746,632.572998047,94741.6484375,M+Na,1.0000,266.11928,2
4257,1.0,0,266.119223719,633.804016113,32313062.0,M+H,1.0000,266.11922,2
4257,1.0,1,266.119283714,636.307006836,32344164.0,M+H,1.0000,266.11928,2
4259,1.0,1,214.131706059,466.731994629,902290.6875,M+ACN+H,0.6250,173.10522,2
4260,1.0,1,173.105215308,461.74798584,1582163.625,M+H,1.0000,173.10522,2
4264,1.0,0,239.092249901,241.75100708,162722.8125,M+K,1.0000,201.13645,2
4264,1.0,1,239.092387306,245.654998779,259971.953125,M+K,0.6700,201.13651,2
4264,1.0,2,239.092280707,241.867996216,280846.65625,M+K,0.6490,201.13650,2
4265,1.0,0,201.136453634,244.410003662,2737603.0,M+H,1.0000,201.13645,2
4265,1.0,1,201.136507996,244.416000366,2739849.5,M+H,1.0000,201.13651,2
4265,1.0,2,201.13650498,240.294998169,2565084.75,M+H,1.0000,201.13650,2
4267,1.0,0,282.011582662,652.517028809,333873.53125,M+Na,1.0000,260.02961,3
4267,1.0,1,282.011516325,651.276977539,253996.078125,M+Na,1.0000,260.02957,3
4267,1.0,2,282.011501929,650.478027344,269243.84375,M+Na,1.0000,260.02955,3
4268,1.0,0,277.056158166,651.276000977,1722221.5,M+NH4,1.0000,260.02961,3
4268,1.0,1,277.056128688,653.760986328,1953570.75,M+NH4,1.0000,260.02957,3
4268,1.0,2,277.056091999,653.137023926,1955281.625,M+NH4,1.0000,260.02955,3
4269,1.0,0,260.029610964,652.517028809,4255294.0,M+H,1.0000,260.02961,3
4269,1.0,1,260.029574034,653.760986328,4505688.5,M+H,1.0000,260.02957,3
4269,1.0,2,260.029549826,651.898010254,4670131.0,M+H,1.0000,260.02955,3
4270,1.0,0,154.071690062,873.604980469,611913.625,M+Na,0.8060,132.08984,3
4270,1.0,1,154.071677036,874.937011719,516735.40625,M+Na,0.8010,132.08986,3
4270,1.0,2,154.071681284,875.122009277,720828.8125,M+Na,0.8080,132.08985,3
4271,1.0,0,170.04574542,877.633972168,93845.828125,M+K,1.0000,132.08984,3
4271,1.0,1,170.045730966,877.473022461,108602.570312,M+K,1.0000,132.08986,3
4271,1.0,2,170.045729097,876.427978516,103298.828125,M+K,1.0000,132.08985,3
4272,1.0,0,132.089839411,873.604980469,31991762.0,M+H,1.0000,132.08984,3
4272,1.0,1,132.08985557,877.473022461,34084912.0,M+H,1.0000,132.08986,3
4272,1.0,2,132.089848873,875.122009277,35311504.0,M+H,1.0000,132.08985,3
4275,1.0,2,311.133143549,253.552001953,96245.453125,M+K,1.0000,273.17674,2
4276,1.0,2,273.176738895,253.552001953,545220.1875,M+H,1.0000,273.17674,2
4279,1.0,0,166.066346069,430.82800293,697482.0,M+DMSO+H,1.0000,88.05241,2
4279,1.0,1,166.066354649,432.993988037,684034.75,M+DMSO+H,1.0000,88.05241,2
4279,1.0,2,166.066340766,432.342987061,715939.125,M+DMSO+H,1.0000,88.05237,2
4280,1.0,0,88.052407847,434.589996338,787915.5625,M+H,1.0000,88.05241,2
4280,1.0,1,88.0524059214,435.476989746,720427.3125,M+H,1.0000,88.05241,2
4280,1.0,2,88.0523677806,437.303985596,974883.0625,M+H,1.0000,88.05237,2
4284,1.0,2,186.064031377,479.169006348,745970.625,M+H+NH4,0.9330,354.09505,4
4285,1.0,0,376.077104366,478.834014893,402799.90625,M+Na,1.0000,354.09509,2
4285,1.0,1,376.077017719,478.506011963,406636.375,M+Na,1.0000,354.09512,2
4285,1.0,2,376.076784544,476.516998291,438611.53125,M+Na,1.0000,354.09505,4
4286,1.0,2,392.050765344,476.516998291,444489.5,M+K,1.0000,354.09505,4
4287,1.0,0,354.095094756,476.118011475,6139093.0,M+H,1.0000,354.09509,2
4287,1.0,1,354.095115273,474.566009521,5658438.0,M+H,1.0000,354.09512,2
4287,1.0,2,354.095052471,475.279998779,5989487.0,M+H,1.0000,354.09505,4
4292,1.0,1,196.121173497,321.062011719,786140.375,M+NH4,1.0000,179.09459,2
4292,1.0,2,196.121170287,327.308013916,1240647.25,M+NH4,0.5570,179.09456,2
4293,1.0,1,179.094590412,327.536010742,4219015.0,M+H,1.0000,179.09459,2
4293,1.0,2,179.09456207,327.308013916,7194795.5,M+H,1.0000,179.09456,2
4298,1.0,0,233.077415118,437.165008545,464342.875,M+Na,0.7200,211.09564,3
4298,1.0,2,233.077402135,437.303985596,466241.9375,M+Na,0.9740,211.09556,4
4299,1.0,0,249.051413909,437.165008545,749508.375,M+K,1.0000,211.09564,3
4299,1.0,1,249.051372609,436.819000244,1003032.625,M+K,1.0000,211.09569,2
4299,1.0,2,249.051318388,438.544006348,1748002.0,M+K,1.0000,211.09556,4
4300,1.0,2,117.042578727,437.303985596,76532.21875,M+H+Na,1.0000,211.09556,4
4301,1.0,0,211.095644237,438.406005859,7032076.0,M+H,1.0000,211.09564,3
4301,1.0,1,211.095687443,436.819000244,7661251.0,M+H,1.0000,211.09569,2
4301,1.0,2,211.095557583,437.303985596,8886582.0,M+H,1.0000,211.09556,4
4302,1.0,0,307.193362734,726.070983887,90425.671875,M+DMSO+H,1.0000,229.17899,2
4303,1.0,0,229.178988448,732.633972168,861578.8125,M+H,1.0000,229.17899,2
4304,1.0,0,451.183450066,304.980987549,87182.53125,M+K,0.9990,413.22721,2
4305,1.0,0,413.227212009,303.730010986,271629.40625,M+H,1.0000,413.22721,2
4306,1.0,0,210.097900641,564.797973633,945809.6875,M+Na,1.0000,188.11603,2
4306,1.0,1,210.0978203,566.031005859,1030733.3125,M+Na,1.0000,188.11598,2
4306,1.0,2,210.097910132,563.257995605,466231.65625,M+Na,0.7410,188.11606,2
4307,1.0,0,188.116026457,563.552978516,16189324.0,M+H,1.0000,188.11603,2
4307,1.0,1,188.115977221,566.031005859,15568449.0,M+H,1.0000,188.11598,2
4307,1.0,2,188.116057176,563.257995605,15399857.0,M+H,1.0000,188.11606,2
4309,1.0,0,351.964272368,1377.59997559,29877.9921875,M+ACN+H,1.0000,310.93769,2
4309,1.0,1,351.964264674,1377.5300293,46750.734375,M+ACN+H,0.5690,310.93770,2
4309,1.0,2,351.964181453,1370.54003906,42760.8515625,M+ACN+H,0.9290,310.93771,2
4310,1.0,0,310.937687393,1371.25,276634.96875,M+H,1.0000,310.93769,2
4310,1.0,1,310.937703183,1377.5300293,274331.875,M+H,1.0000,310.93770,2
4310,1.0,2,310.937707257,1371.82995605,228515.421875,M+H,1.0000,310.93771,2
4311,1.0,0,294.157999961,407.855010986,178049.484375,M+CH3OH+H,1.0000,262.13143,2
4311,1.0,1,294.158063335,410.042999268,165532.453125,M+CH3OH+H,0.9990,262.13159,2
4311,1.0,2,294.158401633,414.710998535,99873.0390625,M+CH3OH+H,0.8410,262.13165,2
4312,1.0,0,262.1314298,407.855010986,410354.8125,M+H,1.0000,262.13143,2
4312,1.0,1,262.131591615,410.042999268,332389.28125,M+H,1.0000,262.13159,2
4312,1.0,2,262.131652548,413.476013184,635661.8125,M+H,1.0000,262.13165,2
4326,1.0,0,151.941105728,1372.54003906,62498.3242188,M+Na,0.9990,129.95924,2
4327,1.0,2,167.91508816,1373.08996582,248999.34375,M+K,0.9990,129.95925,2
4328,1.0,0,129.959243908,1364.80004883,686042.3125,M+H,1.0000,129.95924,2
4328,1.0,2,129.959248093,1364.23999023,717083.375,M+H,1.0000,129.95925,2
4329,1.0,0,590.258128445,304.980987549,157408.953125,M+K,1.0000,552.30238,2
4329,1.0,1,590.257535706,302.628997803,172465.765625,M+K,1.0000,552.30227,2
4329,1.0,2,590.257231475,290.589996338,201122.828125,M+K,1.0000,552.30247,2
4330,1.0,0,552.302382105,304.980987549,624766.8125,M+H,1.0000,552.30238,2
4330,1.0,1,552.302269252,301.009002686,779345.75,M+H,1.0000,552.30227,2
4330,1.0,2,552.302471256,288.101989746,840710.375,M+H,1.0000,552.30247,2
4333,1.0,0,287.245780817,245.649002075,138700.953125,M+ACN+H,0.5070,246.21937,3
4333,1.0,1,287.24588556,247.074996948,166936.0625,M+ACN+H,1.0000,246.21949,2
4334,1.0,0,263.245770564,237.867996216,119857.671875,M+NH4,1.0000,246.21937,3
4335,1.0,0,246.219367481,239.110992432,185248.890625,M+H,1.0000,246.21937,3
4335,1.0,1,246.219490123,239.134002686,206415.109375,M+H,1.0000,246.21949,2
4337,1.0,0,161.105132707,571.018005371,2623233.0,M+CH3OH+H,1.0000,129.07899,4
4337,1.0,1,161.105126852,572.37902832,3068874.75,M+CH3OH+H,1.0000,129.07896,3
4337,1.0,2,161.105219404,572.010986328,3731650.5,M+CH3OH+H,1.0000,129.07903,4
4338,1.0,0,151.060830309,564.797973633,631181.125,M+Na,1.0000,129.07899,4
4338,1.0,1,151.060782147,566.031005859,616974.8125,M+Na,1.0000,129.07896,3
4338,1.0,2,151.060818563,563.257995605,434304.9375,M+Na,1.0000,129.07903,4
4339,1.0,0,189.13638279,574.79498291,1601691.875,M+IsoProp+H,0.9990,129.07899,4
4339,1.0,2,189.136497343,572.010986328,1801857.0,M+IsoProp+H,0.9990,129.07903,4
4340,1.0,0,129.078990688,567.288024902,152407184.0,M+H,1.0000,129.07899,4
4340,1.0,1,129.078963073,566.031005859,143541120.0,M+H,1.0000,129.07896,3
4340,1.0,2,129.079026795,567.052978516,145150768.0,M+H,1.0000,129.07903,4
4341,1.0,1,343.163116814,410.042999268,159720.25,M+CH3OH+H,1.0000,311.13687,2
4342,1.0,1,311.136872693,410.042999268,1283908.125,M+H,1.0000,311.13687,2
4345,1.0,0,561.245176492,261.653991699,306088.75,M+Na,1.0000,539.26352,3
4345,1.0,1,561.245386937,262.907012939,340983.78125,M+Na,1.0000,539.26358,3
4345,1.0,2,561.245359332,260.138000488,233408.203125,M+Na,1.0000,539.26350,3
4346,1.0,0,577.219369986,263.084991455,1222100.625,M+K,1.0000,539.26352,3
4346,1.0,1,577.219344049,262.907012939,1692464.375,M+K,1.0000,539.26358,3
4346,1.0,2,577.2193937,261.567993164,1846205.375,M+K,1.0000,539.26350,3
4347,1.0,0,539.263518516,261.653991699,7450965.5,M+H,1.0000,539.26352,3
4347,1.0,1,539.26357576,265.397003174,7210820.0,M+H,1.0000,539.26358,3
4347,1.0,2,539.263500098,260.138000488,5777473.5,M+H,1.0000,539.26350,3
4349,1.0,2,438.135112113,649.237976074,736115.0,M+Na,1.0000,416.15289,2
4350,1.0,2,416.152891707,649.237976074,802978.1875,M+H,1.0000,416.15289,2
4354,1.0,2,330.140333084,712.937988281,228816.5,M+Na,1.0000,308.15830,2
4355,1.0,2,308.158302345,710.383972168,8553577.0,M+H,1.0000,308.15830,2
4356,1.0,2,203.116020744,360.92401123,605793.625,M+IsoProp+H,0.9990,143.05827,2
4357,1.0,2,143.058266389,368.813995361,2399656.0,M+H,1.0000,143.05827,2
4367,1.0,0,166.998392543,484.00201416,303545.09375,M+K,0.7610,129.04262,7
4367,1.0,1,166.998500248,484.855010986,329620.78125,M+K,0.8860,129.04264,6
4367,1.0,2,166.998464518,483.097991943,299643.34375,M+K,0.7530,129.04261,4
4368,1.0,0,189.100110662,487.890991211,576897.3125,M+IsoProp+H,1.0000,129.04262,7
4369,1.0,0,129.042621303,482.765991211,247324512.0,M+H,1.0000,129.04262,7
4369,1.0,1,129.042635951,484.855010986,245234288.0,M+H,1.0000,129.04264,6
4369,1.0,2,129.042609217,484.334014893,195719520.0,M+H,1.0000,129.04261,4
4370,1.0,0,170.069158879,485.239990234,1368388.75,M+ACN+H,1.0000,129.04262,7
4370,1.0,1,170.069154387,484.855010986,1634283.75,M+ACN+H,1.0000,129.04264,6
4370,1.0,2,170.069113854,485.570007324,1193901.0,M+ACN+H,1.0000,129.04261,4
4371,1.0,0,161.06880118,486.476013184,1042531.375,M+CH3OH+H,1.0000,129.04262,7
4371,1.0,1,161.068813896,486.091003418,891587.75,M+CH3OH+H,1.0000,129.04264,6
4372,1.0,0,192.051116142,482.765991211,257806.984375,M+ACN+Na,0.9440,129.04262,7
4372,1.0,1,192.051206494,484.855010986,286141.78125,M+ACN+Na,0.9170,129.04264,6
4373,1.0,0,151.02454502,484.00201416,8178121.0,M+Na,0.9350,129.04262,7
4373,1.0,1,151.024554279,484.855010986,7414973.0,M+Na,0.9120,129.04264,6
4373,1.0,2,151.024511819,483.097991943,4646745.5,M+Na,0.9210,129.04261,4
4374,1.0,2,469.193678385,289.346008301,92222.0390625,M+K,0.7710,431.23733,2
4375,1.0,2,431.237330488,290.589996338,228617.03125,M+H,1.0000,431.23733,2
4381,1.0,1,437.314302594,229.763000488,40868.7148438,M+NH4,0.9990,420.28743,2
4382,1.0,1,420.28743402,237.88999939,280197.09375,M+H,1.0000,420.28743,2
4383,1.0,0,388.308793594,239.110992432,454559.25,M+2ACN+H,1.0000,306.25584,2
4383,1.0,2,388.308819128,237.809997559,347006.78125,M+2ACN+H,1.0000,306.25592,2
4384,1.0,0,306.255841331,241.75100708,516133.9375,M+H,1.0000,306.25584,2
4384,1.0,2,306.255917127,243.10899353,366655.59375,M+H,1.0000,306.25592,2
4385,1.0,2,92.047421579,596.880004883,332747.34375,M+Na,1.0000,70.06549,2
4386,1.0,2,70.0654942039,606.809997559,577429.3125,M+H,1.0000,70.06549,2
4389,1.0,0,174.100395582,645.031982422,165347.53125,M+ACN+H,1.0000,133.07385,2
4390,1.0,0,133.073850585,640.067993164,649565.875,M+H,1.0000,133.07385,2
4398,1.0,2,138.104476686,360.92401123,123517.171875,M+CH3OH+H,1.0000,106.07822,2
4399,1.0,2,106.078217926,360.92401123,167123.21875,M+H,1.0000,106.07822,2
4407,1.0,0,283.830338155,5.74210977554,37691.9726562,M+Na,1.0000,261.84844,2
4408,1.0,0,261.848443469,11.2185001373,42414.6640625,M+H,1.0000,261.84844,2
4409,1.0,0,392.219657494,205.735992432,347634.09375,M+CH3OH+H,0.7300,360.19363,4
4409,1.0,1,392.219517328,204.309005737,354101.625,M+CH3OH+H,0.9260,360.19351,4
4409,1.0,2,392.219555981,206.611999512,391885.71875,M+CH3OH+H,0.9550,360.19351,4
4410,1.0,0,377.220004136,212.020004272,1660855.25,M+NH4,0.8850,360.19363,4
4410,1.0,1,377.21972727,211.757995605,1788593.375,M+NH4,1.0000,360.19351,4
4410,1.0,2,377.219715917,210.37399292,1683515.75,M+NH4,1.0000,360.19351,4
4411,1.0,0,398.149531374,212.020004272,1271133.625,M+K,1.0000,360.19363,4
4411,1.0,1,398.149429107,210.522003174,1550912.0,M+K,1.0000,360.19351,4
4411,1.0,2,398.149471367,211.60899353,2352983.5,M+K,1.0000,360.19351,4
4412,1.0,0,360.193629333,213.255996704,7439680.5,M+H,1.0000,360.19363,4
4412,1.0,1,360.193505338,211.757995605,6732246.0,M+H,1.0000,360.19351,4
4412,1.0,2,360.19351035,211.60899353,7447341.5,M+H,1.0000,360.19351,4
4417,1.0,0,229.142607075,912.708007812,125762.664062,M+NH4,1.0000,212.11596,2
4417,1.0,1,229.14255264,915.335021973,155897.96875,M+NH4,1.0000,212.11600,2
4417,1.0,2,229.142590332,916.674987793,148553.359375,M+NH4,1.0000,212.11596,2
4418,1.0,0,212.115957457,917.815979004,870948.875,M+H,1.0000,212.11596,2
4418,1.0,1,212.115999312,915.335021973,771126.25,M+H,1.0000,212.11600,2
4418,1.0,2,212.115958011,917.939025879,1187159.0,M+H,1.0000,212.11596,2
4419,1.0,2,404.13635471,252.309005737,94844.96875,M+K,1.0000,366.18085,2
4420,1.0,2,366.180854175,252.309005737,1561570.875,M+H,1.0000,366.18085,2
4421,1.0,0,384.170451046,205.735992432,185594.421875,M+K,1.0000,346.21463,2
4422,1.0,0,346.214633998,205.735992432,1171526.875,M+H,1.0000,346.21463,2
4424,1.0,1,345.119824446,285.17401123,71426.34375,M+K,0.9970,307.16307,2
