peakset,peakset_prob,file,m/z,rt,intensity,trans,trans_prob,precursor mass,members
10236,0.99,2,162.052792509,467.691986084,7622090.5,M+H,1.0000,162.05279,2
10236,0.99,1,162.052760849,468.148010254,6790733.0,M+H,1.0000,162.05276,3
10244,0.99,0,282.011582662,652.517028809,333873.53125,M+Na,1.0000,260.02961,3
10244,0.99,1,282.011516325,651.276977539,253996.078125,M+Na,1.0000,260.02957,3
10244,0.99,2,282.011501929,650.478027344,269243.84375,M+Na,1.0000,260.02955,3
10245,0.99,2,289.116054698,475.279998779,1725243.375,M+H,1.0000,289.11605,2
10248,0.99,0,446.237606777,295.710998535,1073121.75,M+H,1.0000,446.23761,2
10248,0.99,2,446.237528378,284.007995605,548008.625,M+H,1.0000,446.23753,3
10252,0.99,0,259.850264488,1331.68005371,378962.5,M+H,1.0000,259.85026,2
10259,0.99,0,369.199818231,249.533996582,1143842.125,M+H,1.0000,369.19982,2
10263,0.99,0,196.146270669,244.410003662,187053.59375,M+H,1.0000,196.14627,2
10265,0.99,1,246.08509723,504.097991943,765943.4375,M+H,1.0000,246.08510,2
10266,0.99,1,256.121024689,255.949996948,351881.09375,M+H,1.0000,256.12102,2
10267,0.99,1,354.240531115,218.26499939,310459.40625,M+H,1.0000,354.24053,2
10269,0.99,2,170.057956891,441.023010254,2250298.5,M+H,1.0000,170.05796,2
10271,0.99,0,196.121143865,287.882995605,2323991.5,M+NH4,1.0000,179.09456,2
10271,0.99,1,196.121167863,289.092010498,2173850.75,M+NH4,1.0000,179.09458,3
10272,0.99,0,181.073801846,409.089996338,1213029.875,M+H,1.0000,181.07380,3
10272,0.99,1,181.07394176,411.279998779,1027674.375,M+H,1.0000,181.07394,2
10276,0.99,2,156.076090725,362.489990234,273706.4375,M+Na,1.0000,134.09425,4
10276,0.99,0,156.076117772,377.302001953,189356.453125,M+Na,0.9990,134.09427,2
10276,0.99,1,156.076174688,365.069000244,141029.015625,M+Na,0.5790,134.09427,3
10283,0.99,0,287.119676741,556.010986328,242077.9375,M+H,1.0000,287.11968,2
10288,0.99,0,336.164433271,732.633972168,1277363.75,M+H,1.0000,336.16443,2
10291,0.99,0,83.0370690534,486.476013184,2827970.75,M+H,1.0000,83.03707,2
10292,0.99,2,134.094254063,329.790008545,2276261.0,M+H,1.0000,134.09425,3
10292,0.99,1,134.094265655,327.536010742,1426100.375,M+H,1.0000,134.09427,2
10296,0.99,1,371.278263115,237.88999939,161011.96875,M+H,1.0000,371.27826,2
10300,0.99,0,525.247598017,280.188995361,587865.0625,M+H,1.0000,525.24760,2
10306,0.99,1,268.115661876,549.435974121,622000.9375,M+H,1.0000,268.11566,2
10308,0.99,2,374.209161996,216.557006836,401877.59375,M+H,0.5650,373.20189,2
10309,0.99,2,431.237330488,290.589996338,228617.03125,M+H,1.0000,431.23733,2
10314,0.99,0,133.056765115,635.046020508,991313.0,M+H,1.0000,133.05677,2
10315,0.99,0,399.137551819,641.309997559,578682.5,M+H,1.0000,399.13755,2
10317,0.99,2,273.176738895,253.552001953,545220.1875,M+H,1.0000,273.17674,2
10321,0.99,1,392.215966757,295.67199707,1180779.125,M+H,1.0000,392.21597,2
10323,0.99,0,287.184251455,281.432006836,125597.28125,M+NH4,0.9100,270.15774,2
10323,0.99,2,287.184199652,274.937011719,79565.5546875,M+NH4,1.0000,270.15770,2
10325,0.99,2,219.10089397,429.747009277,803575.125,M+H,1.0000,219.10089,2
10332,0.99,2,366.180854175,252.309005737,1561570.875,M+H,1.0000,366.18085,2
10333,0.99,1,402.247850605,283.929992676,637487.25,M+H,1.0000,402.24785,3
10333,0.99,2,402.247903379,277.608001709,691170.0625,M+H,1.0000,402.24790,2
10334,0.99,0,113.047726237,567.288024902,5146769.0,M+H,1.0000,113.04773,2
10334,0.99,2,113.047746104,563.257995605,5468851.0,M+H,1.0000,113.04775,3
10335,0.99,2,134.094247704,362.489990234,4168948.25,M+H,1.0000,134.09425,4
10335,0.99,1,134.094270468,362.582000732,2085809.0,M+H,1.0000,134.09427,3
10335,0.99,0,134.094271786,377.302001953,2170451.0,M+H,1.0000,134.09427,2
10336,0.99,0,161.141547325,728.833984375,138039.109375,M+H,1.0000,161.14155,2
10339,0.99,1,314.122610209,506.585998535,1013577.125,M+H,1.0000,314.12261,2
10339,0.99,0,314.122563865,504.390014648,1071500.375,M+H,1.0000,314.12256,2
10341,0.99,1,244.037054153,1369.93994141,52127.5859375,M+H,1.0000,244.03705,2
10342,0.99,2,828.273472509,684.442016602,1371548.5,M+H,1.0000,828.27347,2
10343,0.99,0,359.205592212,273.605987549,415939.9375,M+H,1.0000,359.20559,2
10344,0.99,0,242.126501652,406.430999756,2223623.75,M+H,1.0000,242.12650,2
10345,0.99,1,147.053102653,500.145996094,1753478.75,M+H,1.0000,147.05310,2
10346,0.99,0,260.029610964,652.517028809,4255294.0,M+H,1.0000,260.02961,3
10346,0.99,1,260.029574034,653.760986328,4505688.5,M+H,1.0000,260.02957,3
10346,0.99,2,260.029549826,651.898010254,4670131.0,M+H,1.0000,260.02955,3
10348,0.99,1,335.181538397,208.052001953,324755.5,M+H,1.0000,335.18154,2
10349,0.99,1,201.136507996,244.416000366,2739849.5,M+H,1.0000,201.13651,2
10349,0.99,2,201.13650498,240.294998169,2565084.75,M+H,1.0000,201.13650,2
10349,0.99,0,201.136453634,244.410003662,2737603.0,M+H,1.0000,201.13645,2
10350,0.99,1,402.149827836,591.008972168,589007.75,M+H,1.0000,402.14983,2
10351,0.99,2,484.193458123,282.765014648,139618.09375,M+K,0.9990,446.23753,3
10351,0.99,0,484.193292854,295.710998535,114067.828125,M+K,1.0000,446.23761,2
10352,0.99,0,192.026997912,704.127990723,277902.71875,M+H,1.0000,192.02700,2
10356,0.99,0,296.198691749,244.410003662,374048.15625,M+H,1.0000,296.19869,2
10356,0.99,1,296.198908506,245.654998779,380493.90625,M+H,1.0000,296.19891,2
10358,0.99,2,209.105193493,414.710998535,2200894.25,M+H,1.0000,209.10519,2
10359,0.99,0,1009.34118905,659.99597168,424990.46875,M+H,1.0000,1009.34119,2
10362,0.99,0,178.054713677,627.568969727,183855.71875,M+Na,0.8000,156.07282,2
10362,0.99,1,178.054680859,626.302001953,253201.125,M+Na,1.0000,156.07284,2
10366,0.99,1,329.256628357,249.554992676,307653.3125,M+H,0.6690,328.24944,3
10367,0.99,2,255.089327873,260.138000488,1075390.125,M+H,1.0000,255.08933,2
10369,0.99,2,301.208261279,237.809997559,417173.78125,M+H,1.0000,301.20826,2
10370,0.99,1,405.138286387,626.302001953,313574.125,M+H,1.0000,405.13829,3
10372,0.99,0,339.168227694,253.628005981,888074.625,M+H,1.0000,339.16823,2
10373,0.99,0,226.095266027,343.135986328,8155331.0,M+H,1.0000,226.09527,2
10374,0.99,1,152.052753121,588.528015137,8514241.0,M+H,1.0000,152.05275,2
10375,0.99,1,228.020479051,291.764007568,710976.4375,M+H,1.0000,228.02048,2
10379,0.99,1,243.089405569,298.518005371,1027569.0625,M+H,1.0000,243.08941,2
10379,0.99,0,243.089433456,299.618011475,1062471.375,M+H,1.0000,243.08943,2
10380,0.99,0,179.079394423,467.234008789,4311435.5,M+NH4,1.0000,162.05279,2
10380,0.99,2,179.079390143,467.691986084,3716806.5,M+NH4,1.0000,162.05279,2
10380,0.99,1,179.07936803,465.494995117,3856373.0,M+NH4,1.0000,162.05276,3
10382,0.99,0,213.099936463,409.089996338,994415.0,M+CH3OH+H,0.6040,181.07380,3
10382,0.99,1,213.10006997,411.279998779,936382.3125,M+CH3OH+H,0.5670,181.07394,2
10390,0.99,0,403.250814891,286.411987305,116925.015625,M+H,1.0000,403.25081,2
10395,0.988,2,295.910988506,1260.97998047,96669.2109375,M+H,1.0000,295.91099,2
10396,0.988,2,167.094674131,414.710998535,1573133.75,M+H,1.0000,167.09467,3
10398,0.988,1,371.230851167,235.080993652,206550.328125,M+NH4,1.0000,353.19700,3
10399,0.988,0,414.247871206,298.378997803,425068.28125,M+H,1.0000,414.24787,2
10401,0.988,0,219.110655942,428.341003418,4474088.0,M+H,1.0000,219.11066,2
10401,0.988,1,219.110705307,430.472991943,5469522.0,M+H,1.0000,219.11071,2
10401,0.988,2,219.110751796,438.544006348,2763283.25,M+H,1.0000,219.11075,2
10403,0.988,0,123.068459012,334.186004639,191217.921875,M+H,1.0000,123.06846,2
10403,0.988,2,123.068434866,327.308013916,275999.71875,M+H,1.0000,123.06843,2
10408,0.988,1,455.274307144,294.429992676,364780.40625,M+H,1.0000,455.27431,2
10410,0.988,1,325.163759072,410.042999268,999074.5625,M+H,1.0000,325.16376,2
10423,0.988,0,288.22985651,244.410003662,284636.5,M+H,1.0000,288.22986,2
10423,0.988,1,288.2299025,245.654998779,194386.59375,M+H,1.0000,288.22990,2
10423,0.988,2,288.229848545,244.347000122,223846.75,M+H,1.0000,288.22985,2
10426,0.988,1,173.068825693,450.542999268,3861262.75,M+H,1.0000,173.06883,5
10426,0.988,2,173.06882205,447.335998535,2804154.25,M+H,1.0000,173.06882,2
10426,0.988,0,173.068857378,454.625,3381751.75,M+H,1.0000,173.06886,3
10431,0.988,1,317.195119202,295.67199707,363780.46875,M+H,1.0000,317.19512,2
10432,0.988,2,281.832208178,1378.31994629,51282.8007812,M+Na,1.0000,259.85031,2
10432,0.988,0,281.832019906,1378.84997559,48078.6171875,M+Na,0.8540,259.85034,2
10433,0.988,0,358.177967399,217.007003784,268363.96875,M+H,1.0000,358.17797,2
10433,0.988,2,358.177656581,215.320007324,371364.34375,M+H,1.0000,358.17766,2
10436,0.988,0,155.09468836,315.727996826,120885.554688,M+H,1.0000,155.09469,2
10437,0.988,2,131.058242538,428.506988525,2357659.25,M+H,1.0000,131.05824,2
10443,0.988,0,211.024738193,453.384002686,345878.40625,M+K,0.8840,173.06886,3
10443,0.988,1,211.024725036,451.785003662,423041.78125,M+K,0.8440,173.06883,5
10447,0.988,2,110.048042837,507.161010742,1734491.375,M+H,1.0000,110.04804,2
10452,0.988,1,97.0527791083,391.363006592,1483163.75,M+H,1.0000,97.05278,2
10456,0.988,1,247.105435885,438.059997559,572151.3125,M+H,1.0000,247.10544,2
10457,0.988,2,244.121066528,359.683990479,2769822.25,M+H,1.0000,244.12107,2
10465,0.988,0,255.121701219,447.139007568,527227.9375,M+2ACN+H,0.7090,173.06886,3
10465,0.988,1,255.121605332,450.542999268,457803.8125,M+2ACN+H,0.9570,173.06883,5
10465,0.988,2,255.121601715,449.811004639,705083.125,M+2ACN+H,0.6850,173.06882,2
10468,0.988,0,204.136168801,179.75,48908.625,M+H,1.0000,204.13617,2
10475,0.988,2,178.074146074,413.476013184,294839.71875,M+H,1.0000,178.07415,2
10477,0.988,1,123.068452987,391.363006592,323208.1875,M+H,1.0000,123.06845,2
10477,0.988,2,123.068480779,392.744995117,455816.0,M+H,1.0000,123.06848,3
10478,0.988,1,502.275713295,298.518005371,232540.671875,M+H,1.0000,502.27571,2
10480,0.988,2,408.200430797,286.858001709,73810.0625,M+2ACN+H,1.0000,326.14767,2
10480,0.988,1,408.200681463,295.67199707,84942.796875,M+2ACN+H,1.0000,326.14777,3
10481,0.988,0,211.02468834,437.165008545,284244.03125,M+K,0.9990,173.06882,2
10486,0.988,1,326.147765484,298.518005371,228044.140625,M+H,1.0000,326.14777,3
10486,0.988,2,326.147668038,285.25201416,91753.796875,M+H,1.0000,326.14767,2
10500,0.986,2,336.157272753,220.45199585,397938.5625,M+H,1.0000,336.15727,2
10501,0.986,0,286.116364475,557.252990723,2223136.75,M+H,1.0000,286.11636,3
10501,0.986,2,286.116360661,554.508972168,1948247.75,M+H,1.0000,286.11636,3
10501,0.986,1,286.116301122,558.338012695,2010165.0,M+H,1.0000,286.11630,2
10502,0.986,2,259.850308191,1377.06994629,114703.585938,M+H,1.0000,259.85031,2
10502,0.986,0,259.850335482,1377.59997559,88065.0546875,M+H,1.0000,259.85034,2
10503,0.986,0,206.06916218,418.037994385,456815.875,M+ACN+H,1.0000,165.04262,2
10503,0.986,2,206.069341021,415.946014404,333808.0,M+ACN+H,0.9990,165.04271,2
10506,0.986,2,262.193160156,239.052001953,214814.203125,M+H,1.0000,262.19316,2
10510,0.986,0,270.157741862,282.677001953,243543.84375,M+H,1.0000,270.15774,2
10510,0.986,2,270.15769996,276.179992676,206530.890625,M+H,1.0000,270.15770,2
10513,0.986,0,201.136495472,254.871002197,433520.0625,M+H,1.0000,201.13650,2
10515,0.986,0,209.162667048,337.928009033,467078.15625,M+NH4,1.0000,192.13619,2
10515,0.986,2,209.162678604,338.657989502,1127347.875,M+NH4,1.0000,192.13617,2
10517,0.986,0,336.157362517,239.110992432,411390.375,M+H,1.0000,336.15736,3
10517,0.986,1,336.157429346,241.753997803,461242.9375,M+H,1.0000,336.15743,2
10526,0.986,0,418.210346242,233.800994873,198315.78125,M+2ACN+H,0.8170,336.15736,3
10532,0.986,0,318.142668689,559.742004395,591742.4375,M+CH3OH+H,1.0000,286.11636,3
10532,0.986,1,318.14260899,559.580993652,484004.125,M+CH3OH+H,0.9990,286.11630,2
10532,0.986,2,318.142703234,558.273010254,586655.0,M+CH3OH+H,1.0000,286.11636,3
10538,0.986,2,158.055149974,504.414001465,304817.0625,M+Na,0.9990,136.07352,3
10538,0.986,1,158.055327441,504.097991943,336953.21875,M+Na,1.0000,136.07349,2
10544,0.986,2,418.21047626,229.643005371,163286.421875,M+2ACN+H,0.9960,336.15727,2
10547,0.986,2,574.33272974,282.765014648,129819.492188,M+H,1.0000,574.33273,2
10558,0.986,1,246.12545727,250.79699707,902723.125,M+H,1.0000,246.12546,3
10558,0.986,2,246.125427823,248.401000977,782326.5,M+H,1.0000,246.12543,3
10558,0.986,0,246.125392766,248.292007446,888328.0,M+H,1.0000,246.12539,2
10559,0.986,2,111.040142364,396.588012695,216060.15625,M+H,1.0000,111.04014,2
10561,0.986,2,253.094872698,392.744995117,1261308.25,M+H,1.0000,253.09487,2
10562,0.986,2,209.162668424,323.511993408,1134656.75,M+NH4,1.0000,192.13617,2
10563,0.986,2,181.110332383,484.334014893,1007359.125,M+H,1.0000,181.11033,2
10568,0.986,1,215.999581109,1368.68005371,40115.4414062,M+H,1.0000,215.99958,2
10570,0.986,2,124.088814355,314.45098877,92354.671875,M+H,1.0000,124.08881,2
10575,0.986,1,334.06653863,640.070983887,1920024.625,M+H,1.0000,334.06654,2
10577,0.986,1,299.14804253,298.518005371,684055.75,M+H,1.0000,299.14804,2
10577,0.986,2,299.14801664,288.101989746,285326.0,M+H,1.0000,299.14802,2
10577,0.986,0,299.148110476,299.618011475,602183.75,M+H,1.0000,299.14811,3
10591,0.984,1,179.094579174,291.764007568,4978093.0,M+H,1.0000,179.09458,3
10591,0.984,0,179.094557022,293.227996826,4375405.5,M+H,1.0000,179.09456,2
10599,0.984,1,131.094645964,390.12298584,3854673.0,M+H,1.0000,131.09465,2
10603,0.984,1,459.269204436,297.278015137,454074.40625,M+H,1.0000,459.26920,2
10613,0.984,0,155.094660526,295.710998535,672155.1875,M+H,1.0000,155.09466,2
10620,0.984,0,217.131398137,270.932006836,668425.0625,M+H,1.0000,217.13140,2
10620,0.984,2,217.131381274,264.239990234,471218.96875,M+H,1.0000,217.13138,2
10620,0.984,1,217.131390574,268.256011963,576464.4375,M+H,1.0000,217.13139,2
10628,0.984,2,146.036713953,362.489990234,423186.09375,M+H,1.0000,146.03671,3
10631,0.984,0,215.115675319,407.855010986,8052334.0,M+H,1.0000,215.11568,2
10633,0.984,2,258.157786026,260.138000488,360240.6875,M+ACN+H,0.9990,217.13138,2
10633,0.984,1,258.157883788,268.256011963,458572.09375,M+ACN+H,1.0000,217.13139,2
10633,0.984,0,258.157794223,264.330993652,537934.5,M+ACN+H,0.9990,217.13140,2
10634,0.984,2,217.095126448,433.584014893,347807.71875,M+ACN+H,0.8700,176.06841,2
10634,0.984,0,217.095047066,443.407012939,236626.96875,M+ACN+H,0.5380,176.06849,2
10637,0.984,2,172.109984166,248.401000977,507460.3125,M+H,1.0000,172.10998,2
10643,0.982,2,136.088836216,282.765014648,132672.828125,M+H,1.0000,136.08884,2
10644,0.982,0,520.275270416,299.618011475,148340.703125,M+H,1.0000,520.27527,2
10645,0.982,1,223.024715708,313.187011719,108092.53125,M+K,1.0000,185.06882,2
10645,0.982,0,223.024638665,311.977996826,70069.28125,M+K,1.0000,185.06881,2
10646,0.982,0,194.130662055,286.411987305,246429.921875,M+H,1.0000,194.13066,2
10652,0.982,0,424.184566273,299.618011475,1165968.5,M+H,1.0000,424.18457,2
10653,0.982,0,413.227212009,303.730010986,271629.40625,M+H,1.0000,413.22721,2
10656,0.982,2,204.119110332,285.25201416,72333.9609375,M+H,1.0000,204.11911,2
10658,0.982,0,298.177993696,247.052001953,180892.9375,M+IsoProp+H,0.9990,238.12040,2
10658,0.982,1,298.17793162,249.554992676,162007.3125,M+IsoProp+H,0.7640,238.12054,2
10661,0.982,2,197.105140992,441.023010254,1482970.0,M+H,1.0000,197.10514,2
10663,0.982,0,192.089909926,1373.80004883,1079797.25,M+H,1.0000,192.08991,2
10667,0.982,2,111.923914074,1334.97998047,278361.6875,M+H,1.0000,111.92391,2
10667,0.982,0,111.923920753,1336.73999023,282289.0625,M+H,1.0000,111.92392,2
10671,0.982,0,220.084759633,484.00201416,589268.75,M+H,1.0000,220.08476,2
10671,0.982,1,220.08481772,483.618988037,621396.875,M+H,1.0000,220.08482,2
10672,0.982,1,185.068816712,310.5,1211702.75,M+H,1.0000,185.06882,2
10672,0.982,0,185.068814914,311.977996826,945188.75,M+H,1.0000,185.06881,2
10675,0.982,2,143.094660952,392.744995117,2298749.25,M+H,1.0000,142.08738,2
10675,0.982,1,143.094643861,398.299987793,1079292.5,M+H,1.0000,142.08737,2
10677,0.982,0,173.068736871,420.519989014,1265392.75,M+H,0.4620,172.06146,2
10680,0.982,1,249.87684404,1395.33996582,132559.140625,M+H,1.0000,249.87684,2
10680,0.982,0,249.876835421,1390.25,130322.757812,M+H,1.0000,249.87684,2
10683,0.982,0,152.950444618,1339.26000977,71968.796875,M+ACN+H,1.0000,111.92392,2
10683,0.982,2,152.950440793,1329.80004883,93906.1484375,M+ACN+H,1.0000,111.92391,2
10684,0.982,2,152.950464287,1350.29003906,63240.4101562,M+ACN+H,1.0000,111.92392,2
10687,0.982,0,192.136189016,359.399993896,3256610.5,M+H,1.0000,192.13619,2
10689,0.98,0,297.806224292,1354.52001953,415234.90625,M+Na,1.0000,275.82419,3
10689,0.98,1,297.806257728,1354.61999512,305549.71875,M+Na,1.0000,275.82419,2
10691,0.98,0,202.045261984,626.051025391,12795225.0,M+H,1.0000,202.04526,2
10691,0.98,2,202.045299241,628.026000977,8996911.0,M+H,1.0000,202.04530,2
10691,0.98,1,202.04529367,626.302001953,11211720.0,M+H,1.0000,202.04529,2
10695,0.98,0,350.209119605,237.867996216,338196.53125,M+H,1.0000,350.20912,2
10703,0.98,0,138.104446227,290.37298584,161440.265625,M+H,1.0000,138.10445,2
10705,0.98,0,193.073884046,364.447998047,4002022.25,M+H,1.0000,193.07388,2
10707,0.98,2,386.172813661,270.834991455,1316680.125,M+H,1.0000,386.17281,2
10711,0.98,1,117.067495218,593.57800293,493363.8125,M+H,1.0000,117.06750,2
10713,0.98,0,95.0371027915,373.216003418,2102185.5,M+H,1.0000,95.03710,3
10717,0.98,1,216.147314554,277.529998779,486506.8125,M+H,1.0000,216.14731,2
10719,0.98,2,234.071442139,628.026000977,460319.8125,M+CH3OH+H,1.0000,202.04530,2
10719,0.98,0,234.071440667,628.815979004,643609.75,M+CH3OH+H,1.0000,202.04526,2
10719,0.98,1,234.071504608,628.831970215,643018.25,M+CH3OH+H,1.0000,202.04529,2
10720,0.98,2,110.036781756,366.208007812,2876180.5,M+H,1.0000,110.03678,2
10722,0.98,2,334.21409343,237.809997559,222037.53125,M+H,1.0000,334.21409,2
10725,0.98,0,382.218659538,229.710006714,247057.65625,M+NH4,0.9990,365.19232,2
10725,0.98,2,382.219051941,229.643005371,227365.953125,M+NH4,0.9990,365.19237,2
10739,0.978,2,275.824196566,1438.22998047,590238.125,M+H,1.0000,275.82420,2
10739,0.978,1,275.824200772,1427.16003418,385779.21875,M+H,1.0000,275.82420,2
10754,0.978,0,340.182688703,297.136993408,812252.125,M+H,1.0000,340.18269,2
10754,0.978,1,340.182708696,295.67199707,740060.5625,M+H,1.0000,340.18271,2
10756,0.978,1,157.073928425,374.131011963,2846125.5,M+H,1.0000,157.07393,2
10756,0.978,2,157.07393441,387.412994385,3515065.5,M+H,1.0000,157.07393,2
10758,0.978,2,181.110287189,362.489990234,743651.875,M+CH3OH+H,0.5690,149.08406,2
10758,0.978,1,181.110343872,358.483001709,394255.21875,M+CH3OH+H,1.0000,149.08408,2
10759,0.978,0,218.105578101,393.234985352,171862.859375,M+ACN+H,0.5970,176.07172,3
10759,0.978,1,218.105522949,387.640014648,528127.6875,M+ACN+H,0.4600,176.07174,6
10764,0.978,2,173.068860463,419.658996582,1867267.375,M+H,1.0000,173.06886,2
10771,0.978,0,161.084040914,370.654998779,5129281.5,M+H,1.0000,161.08404,2
10771,0.978,1,161.08404635,382.308013916,4555390.0,M+H,1.0000,161.08405,2
10779,0.976,2,389.870065373,1371.82995605,36764.2070312,M+Na,1.0000,367.88812,3
10779,0.976,1,389.87009999,1372.52001953,32830.4296875,M+Na,1.0000,367.88803,2
10784,0.976,0,246.100026568,409.089996338,411348.03125,M+ACN+H,1.0000,205.07374,6
10785,0.976,2,222.100426304,414.710998535,759644.3125,M+NH4,0.7380,205.07392,5
10785,0.976,0,222.100297492,416.79800415,494482.375,M+NH4,0.7050,205.07374,6
10786,0.976,2,225.111267536,378.187011719,3852049.5,M+H,1.0000,225.11127,2
10801,0.976,1,280.135045494,502.852996826,9655567.0,M+H,1.0000,280.13505,2
10801,0.976,2,280.134997241,500.632995605,8390311.0,M+H,1.0000,280.13500,2
10805,0.976,1,185.068815396,388.881988525,1303062.125,M+ACN+H,1.0000,144.04228,2
10805,0.976,2,185.068801628,363.727996826,1031957.375,M+ACN+H,0.5960,144.04225,2
10808,0.976,0,286.062166963,363.205993652,608301.8125,M+H,1.0000,286.06217,2
10809,0.976,0,205.073743597,413.032989502,1718630.0,M+H,1.0000,205.07374,6
10809,0.976,2,205.073917171,415.946014404,1652074.625,M+H,1.0000,205.07392,5
10810,0.976,0,237.099851752,413.032989502,750770.0625,M+CH3OH+H,0.7290,205.07374,6
10810,0.976,2,237.100120845,414.710998535,862031.3125,M+CH3OH+H,0.8780,205.07392,5
10817,0.974,1,324.105670029,640.070983887,1867903.875,M+H,1.0000,324.10567,2
10829,0.974,2,166.0742736,414.710998535,872392.4375,M+H,1.0000,166.07427,2
10829,0.974,1,166.074290478,411.279998779,696008.0,M+H,1.0000,166.07429,2
10832,0.974,2,161.0840236,331.029998779,6742569.0,M+H,1.0000,161.08402,2
10833,0.974,1,170.105501596,278.774993896,486099.84375,M+H,1.0000,170.10550,3
10845,0.974,2,244.088138492,414.710998535,350719.8125,M+DMSO+H,0.5020,166.07427,2
10845,0.974,1,244.088085064,410.042999268,481041.28125,M+DMSO+H,1.0000,166.07429,2
10847,0.972,1,478.216064827,469.384002686,471460.8125,M+H,1.0000,478.21606,2
10854,0.972,1,232.121092069,277.529998779,681816.3125,M+H,1.0000,232.12109,2
10859,0.972,1,398.252947193,294.429992676,373363.90625,M+H,1.0000,398.25295,2
10860,0.972,1,324.105572166,670.145996094,14474023.0,M+H,1.0000,324.10557,2
10866,0.972,0,212.10477151,274.851013184,894545.375,M+H,1.0000,212.10477,3
10887,0.972,0,192.136194957,337.928009033,2142569.0,M+H,1.0000,192.13619,2
10887,0.972,2,192.136168958,338.657989502,5069216.0,M+H,1.0000,192.13617,2
10888,0.972,0,218.094209441,254.871002197,373286.40625,M+H,1.0000,218.09421,3
10888,0.972,1,218.09425706,260.04901123,336282.03125,M+H,1.0000,218.09426,3
10891,0.97,1,129.078968312,540.706970215,669119.5625,M+H,1.0000,129.07897,2
10900,0.97,1,149.084092647,388.881988525,529799.875,M+H,1.0000,149.08409,2
10904,0.97,1,116.047359511,412.733001709,2629330.25,M+H,0.5390,115.04008,2
10912,0.97,2,430.242760558,288.101989746,285021.9375,M+H,1.0000,430.24276,2
10912,0.97,0,430.24265622,299.618011475,334792.375,M+H,1.0000,430.24266,2
10919,0.968,2,132.07863482,507.161010742,228206.3125,M+CH3OH+H,1.0000,100.05246,2
10919,0.968,1,132.078639293,508.010986328,244637.859375,M+CH3OH+H,1.0000,100.05244,2
10946,0.966,2,379.20838457,223.119003296,1465412.75,M+H,1.0000,379.20838,2
10946,0.966,1,379.208259319,223.442993164,1154812.625,M+H,1.0000,379.20826,2
10948,0.966,2,281.832147929,1427.67004395,76833.5,M+Na,1.0000,259.85025,2
10948,0.966,0,281.832147711,1433.61999512,90900.625,M+Na,1.0000,259.85025,2
10949,0.966,0,174.100438756,381.023010254,539385.1875,M+ACN+H,0.8010,133.07387,2
10950,0.966,1,122.040176511,400.783996582,299727.8125,M+H,1.0000,122.04018,2
10953,0.966,0,379.208375367,209.54800415,1371018.875,M+H,1.0000,379.20838,2
10954,0.966,2,264.051108663,363.727996826,3049885.75,M+H,0.6320,263.04395,3
10955,0.966,0,236.141153749,241.75100708,217055.71875,M+H,1.0000,236.14115,2
10967,0.966,2,242.126575826,392.744995117,954607.8125,M+H,1.0000,242.12658,2
10973,0.966,2,174.100444788,413.476013184,765709.8125,M+ACN+H,0.6030,133.07390,2
10976,0.964,1,129.079007071,523.335021973,1748665.875,M+H,1.0000,129.07901,2
10978,0.964,0,173.068817329,438.406005859,3022813.5,M+H,1.0000,173.06882,2
10980,0.964,0,297.10734198,485.239990234,2886517.75,M+H,1.0000,297.10734,2
10986,0.964,1,120.057532429,402.209014893,568737.1875,M+H,1.0000,120.05753,2
10986,0.964,0,120.057479953,407.855010986,391983.625,M+H,1.0000,120.05748,2
10991,0.964,2,161.08403044,355.609985352,6010537.0,M+H,1.0000,161.08403,2
10992,0.964,0,236.141113222,260.221008301,286607.6875,M+H,1.0000,236.14111,2
10994,0.964,2,144.042251137,367.574005127,1465831.5,M+H,1.0000,144.04225,2
10994,0.964,1,144.042284658,382.308013916,1664397.0,M+H,1.0000,144.04228,2
10995,0.964,0,156.072822427,622.317016602,7317130.0,M+H,1.0000,156.07282,2
10995,0.964,1,156.072835175,621.223999023,7628992.5,M+H,1.0000,156.07284,2
10998,0.964,1,233.126390248,551.95300293,378223.78125,M+IsoProp+H,0.9990,173.06881,2
10998,0.964,0,233.126344836,554.770019531,513670.5625,M+IsoProp+H,1.0000,173.06885,2
11000,0.962,2,237.100022027,363.727996826,710684.1875,M+CH3OH+H,1.0000,205.07380,5
11007,0.962,2,111.92392432,1349.04003906,209036.875,M+H,1.0000,111.92392,2
11009,0.962,2,222.10049166,362.489990234,273960.375,M+NH4,0.8070,205.07380,5
11011,0.962,2,205.073799646,362.489990234,1371792.375,M+H,1.0000,205.07380,5
11018,0.962,2,139.063324549,367.574005127,884711.8125,M+H,1.0000,139.06332,5
11019,0.962,2,150.104527305,248.401000977,175847.9375,M+H,1.0000,150.10453,3
11022,0.962,2,246.100327772,363.727996826,323671.25,M+ACN+H,1.0000,205.07380,5
11026,0.96,1,120.057570356,500.145996094,668881.8125,M+H,1.0000,120.05757,2
11026,0.96,0,120.057556272,496.763000488,771350.1875,M+H,1.0000,120.05756,2
11026,0.96,2,120.057557532,504.414001465,811704.25,M+H,1.0000,120.05756,2
11027,0.96,0,271.077201197,379.781005859,404662.59375,M+H,1.0000,271.07720,2
11027,0.96,1,271.077124092,388.881988525,400051.90625,M+H,1.0000,271.07712,2
11029,0.96,1,137.083981711,498.906005859,484369.6875,M+NH4,1.0000,120.05757,2
